recipe_urls,recipe_name,ingredients
https://www.allrecipes.com/recipe/223250/grannys-italian-zucchini-pie/,Granny's Italian Zucchini Pie,"['mozzarella cheese', 'tube refrigerated crescent roll', 'onion', 'butter', 'well', 'zucchini']"
https://www.allrecipes.com/recipe/229455/chef-johns-chicken-riggies/,Chef John's Chicken Riggies,"['plum tomato san', 'chicken', 'chicken broth', 'mushroom', 'rigatoni', 'marsala wine', 'cheese', 'cream', 'kalamata', 'sausage meat']"
https://www.allrecipes.com/recipe/266153/bruschetta-with-peas-and-mint/,Bruschetta with Peas and Mint,"['butter', 'pea', 'ciabatta bread']"
https://www.allrecipes.com/recipe/220230/salmon-pasta-with-spinach-and-artichokes/,Salmon Pasta with Spinach and Artichokes,"['bag spinach', 'artichoke', 'parmesan cheese', 'wine', 'wheat rigatoni pasta', 'pesto', 'salmon fillet']"
https://www.allrecipes.com/recipe/16649/risotto-with-sun-dried-tomatoes-and-mozzarella/,Risotto with Sun-Dried Tomatoes and Mozzarella,"['parmesan cheese', 'mozzarella cheese', 'tomato', 'arborio rice', 'vegetable stock']"
https://www.allrecipes.com/recipe/220765/special-italian-easter-pizza/,Special Italian Easter Pizza,"['bread', 'ricotta cheese', 'egg', 'parmesan cheese', 'sausage', 'ham', 'mozzarella cheese', 'pepperoni', 'cheese', 'salami']"
https://www.allrecipes.com/recipe/258768/casatiello-napoletano-easter-bread-from-naples/,Casatiello Napoletano (Easter Bread from Naples),"['salami', 'yeast', 'at', 'parmesan cheese', 'cheese', 'flour', 'egg']"
https://www.allrecipes.com/recipe/16152/braciola-i/,Braciola I,"['spaghetti', 'top steak', 'parmesan cheese', 'raisin', 'mozzarella cheese', 'butter']"
https://www.allrecipes.com/recipe/221517/chicken-livers-marsala/,Chicken Livers Marsala,"['chicken', 'butter', 'marsala wine', 'butter', 'bread']"
https://www.allrecipes.com/recipe/220320/sausage-and-asparagus-spaghettini/,Sausage and Asparagus Spaghettini,"['spaghettini', 'sausage', 'parmesan cheese']"
https://www.allrecipes.com/recipe/140407/italian-style-deviled-eggs/,Italian-Style Deviled Eggs,"['cream', 'chive', 'prosciutto', 'parmesan cheese', 'egg', 'mayonnaise', 'redhot']"
https://www.allrecipes.com/recipe/19953/braciola-iii/,Braciola III,"['spaghetti', 'steak', 'parmesan cheese', 'vegetable']"
https://www.allrecipes.com/recipe/11682/vodka-rigatoni/,Vodka Rigatoni,"['tomato', 'sugar', 'parmesan cheese', 'vodka', 'rigatoni pasta', 'pea', 'prosciutto', 'cream']"
https://www.allrecipes.com/recipe/203215/italian-white-bean-chicken/,Italian White Bean Chicken,['chicken breast']
https://www.allrecipes.com/recipe/6756/parmesan-herb-bread/,Parmesan Herb Bread,"['parmesan cheese', 'parmesan cheese', 'sugar', 'flour', 'yeast']"
https://www.allrecipes.com/recipe/140135/crab-alfredo/,Crab Alfredo,"['cream', 'parmesan cheese', 'flour', 'butter', 'flaked', 'fettucine']"
https://www.allrecipes.com/recipe/214768/rice-balls-a-la-tim/,Rice Balls a la Tim,"['tomato based pasta', 'bread', 'rice', 'parmesan cheese', 'mozzarella cheese', 'tomato based pasta', 'beef']"
https://www.allrecipes.com/recipe/12054/stephanies-freezer-spaghetti-sauce/,Stephanie's Freezer Spaghetti Sauce,"['tomato paste', 'vegetable', 'sugar', 'tomato']"
https://www.allrecipes.com/recipe/263814/nipples-of-venus-capezzoli-di-venere/,Nipples of Venus (Capezzoli di Venere),"['drop food', 'sugar', 'sugar', 'brandy', 'paper candy']"
https://www.allrecipes.com/recipe/241657/portobello-mushroom-pizzas/,Portobello Mushroom Pizzas,"['lemon', 'cheese', 'portobello mushroom cap']"
https://www.allrecipes.com/recipe/18878/bread-machine-calzone/,Bread Machine Calzone,"['sugar', 'mozzarella cheese', 'powdered milk', 'yeast', 'bread flour', 'pizza', 'sausage']"
https://www.allrecipes.com/recipe/218715/five-ingredient-pasta-toss/,Five Ingredient Pasta Toss,"['fire', 'amount', 'farfalle pasta']"
https://www.allrecipes.com/recipe/236998/pink-pasta/,Pink Pasta,"['tomato', 'campanelle pasta', 'ricotta cheese']"
https://www.allrecipes.com/recipe/262534/pressure-cooker-minestrone-soup-with-beef/,Pressure Cooker Minestrone Soup With Beef,"['bag', 'wine', 'beef chuck', 'spinach', 'seashell pasta', 'chicken broth', 'tomato']"
https://www.allrecipes.com/recipe/216735/essanayes-pizza-sauce/,Essanaye's Pizza Sauce,['tomato']
https://www.allrecipes.com/recipe/232825/chicken-with-artichokes-and-sundried-tomatoes/,Chicken with Artichokes and Sundried Tomatoes,"['angel hair pasta', 'artichoke undrained', 'quarter', 'feta cheese', 'chicken breast', 'chicken broth']"
https://www.allrecipes.com/recipe/258125/chicken-marsala-meatballs/,Chicken Marsala Meatballs,"['mushroom', 'chicken broth', 'egg', 'chicken', 'butter', 'marsala wine', 'flour', 'parmesan cheese', 'arrowroot flour']"
https://www.allrecipes.com/recipe/253160/red-winter-minestrone-with-winter-greens-pesto/,Red Winter Minestrone with Winter Greens Pesto,"['beet', 'kale', 'turnip', 'wine', 'lemon', 'cannellini bean', 'winter', 'winter']"
https://www.allrecipes.com/recipe/94374/shrimp-leek-and-spinach-risotto/,"Shrimp, Leek and Spinach Risotto ","['bag spinach', 'chile', 'scallop', 'arborio rice', 'vegetable broth']"
https://www.allrecipes.com/recipe/25585/gianduja-chocolate-cheesecake/,Gianduja Chocolate Cheesecake,"['square', 'hazelnut liqueur', 'mascarpone cheese', 'sugar', 'egg', 'egg yolk', 'sheet phyllo dough', 'gianduja']"
https://www.allrecipes.com/recipe/23842/easy-pasta-fagioli/,Easy Pasta Fagioli,"['chicken broth', 'cannellini', 'ditalini pasta', 'tomato']"
https://www.allrecipes.com/recipe/6684/italian-bread-i/,Italian Bread I,"['buttermilk', 'sharp cheddar cheese', 'egg', 'onion', 'tomato', 'flour', 'sugar']"
https://www.allrecipes.com/recipe/8203/chocolate-italian-cream-cake/,Chocolate Italian Cream Cake,"['buttermilk', 'pecan', 'cream cheese', 'coconut', 'butter', 'flour', 'sugar', 'sifted sugar', 'egg']"
https://www.allrecipes.com/recipe/11067/ricotta-cookies-ii/,Ricotta Cookies II,"['sugar', 'sugar', 'butter', 'colored candy sprinkle', 'ricotta cheese', 'egg', 'flour', 'milk']"
https://www.allrecipes.com/recipe/22839/my-moms-lasagna/,My Mom's Lasagna,"['wine', 'mozzarella', 'tomato paste', 'noodle', 'parmesan cheese', 'ricotta cheese', 'tomato']"
https://www.allrecipes.com/recipe/221019/grandmas-italian-grilled-cheese-sandwich/,Grandma's Italian Grilled Cheese Sandwich,"['sandwich bread', 'parmesan cheese', 'milk', 'egg', 'american cheese']"
https://www.allrecipes.com/recipe/216565/pizza-rustica-a-sicilian-sausage-and-prosciutto-pie/,Pizza Rustica (A Sicilian Sausage and Prosciutto Pie),"['egg', 'mozzarella cheese', 'parmesan cheese', 'sausage', 'pizza dough', 'ricotta cheese', 'cracked']"
https://www.allrecipes.com/recipe/69898/vegetables-with-cracked-wheat/,Vegetables with Cracked Wheat,"['cracked wheat', 'onion', 'tomato', 'cabbage', 'parmesan cheese']"
https://www.allrecipes.com/recipe/261838/cauliflower-tuscan-soup-zuppa-toscana/,Cauliflower Tuscan Soup (Zuppa Toscana),"['navy', 'cream', 'spicy sausage', 'kale', 'chicken broth']"
https://www.allrecipes.com/recipe/260463/italian-chicken-cacciatore/,Italian Chicken Cacciatore,"['chicken', 'wine', 'flour', 'tomato', 'tomato paste', 'chicken thigh']"
https://www.allrecipes.com/recipe/14093/sun-dried-tomatoes-ii/,Sun-dried Tomatoes II,['tomato']
https://www.allrecipes.com/recipe/79693/deep-dish-alfredo-pizza/,Deep Dish Alfredo Pizza,"['envelope yeast', 'mozzarella cheese', 'butter', 'cream', 'vegetable', 'flour', 'cream cheese', 'parmesan cheese']"
https://www.allrecipes.com/recipe/159385/chicken-and-gorgonzola-pizza/,Chicken and Gorgonzola Pizza,"['bag spinach', 'pre baked pizza', 'pizza', 'mushroom', 'chicken breast', 'gorgonzola cheese', 'mozzarella cheese']"
https://www.allrecipes.com/recipe/267039/mascarpone-brandy-cream/,Mascarpone-Brandy Cream,"['brandy', 'mascarpone cheese', 'cream', 'separated', 'sugar']"
https://www.allrecipes.com/recipe/14318/american-italian-pasta-salad/,American-Italian Pasta Salad,"['salad', 'fusilli pasta', 'genoa salami', 'petite', 'mayonnaise', 'cream', 'milk', 'celery', 'onion']"
https://www.allrecipes.com/recipe/232865/loaded-chicken-carbonara/,Loaded Chicken Carbonara,"['parmesan cheese', 'chicken breast', 'spaghetti', 'wine', 'pea', 'egg']"
https://www.allrecipes.com/recipe/158899/basic-spicy-tomato-sauce/,Basic Spicy Tomato Sauce,"['tomato', 'onion']"
https://www.allrecipes.com/recipe/49494/black-olive-and-rosemary-focaccia/,Black Olive and Rosemary Focaccia,"['envelope rapid rise yeast', 'sugar', 'parmesan cheese', 'bread flour flour', 'focaccia dough', 'topping']"
https://www.allrecipes.com/recipe/221551/chicken-with-chanterelle-mushrooms-and-marsala-wine/,Chicken with Chanterelle Mushrooms and Marsala Wine,"['chicken broth', 'marsala wine', 'chanterelle mushroom', 'chicken breast', 'butter', 'flour', 'butter']"
https://www.allrecipes.com/recipe/15454/easy-pizza-sauce-ii/,Easy Pizza Sauce II,['tomato']
https://www.allrecipes.com/recipe/14054/lasagna/,Lasagna,"['tomato', 'noodle', 'tomato', 'parmesan cheese', 'skim ricotta cheese', 'mozzarella', 'parmesan cheese', 'cheese', 'vegetable']"
https://www.allrecipes.com/recipe/72237/easy-tilapia-with-wine-and-tomatoes/,Easy Tilapia with Wine and Tomatoes,"['wine', 'pressed', 'fillet tilapia', 'butter']"
https://www.allrecipes.com/recipe/228728/easy-creamy-bell-pepper-marinara/,Easy Creamy Bell Pepper Marinara,"['spinach', 'milk', 'parmesan cheese', 'matchstick', 'flour', 'butter', 'tomato tomato']"
https://www.allrecipes.com/recipe/257380/spaghetti-alla-carbonara-tradizionali/,Spaghetti Alla Carbonara Tradizionali,"['spaghetti', 'egg', 'egg yolk', 'cheese', 'guanciale pork']"
https://www.allrecipes.com/recipe/17864/cranberry-pignoli-nut-bread/,Cranberry Pignoli Nut Bread,"['egg', 'rolled oat', 'wheat germ', 'bread flour', 'cranberry', 'sugar', 'yeast']"
https://www.allrecipes.com/recipe/254971/zavioli-with-spinach-and-ricotta/,Zavioli with Spinach and Ricotta,"['ricotta cheese', 'spinach', 'zucchini', 'pasta', 'cheese', 'soaked']"
https://www.allrecipes.com/recipe/75523/eggplant-vinaigrette/,Eggplant Vinaigrette,"['wine', 'eggplant']"
https://www.allrecipes.com/recipe/216464/tomato-and-bocconcini-salad/,Tomato and Bocconcini Salad,"['bocconcini', 'onion', 'grape tomato']"
https://www.allrecipes.com/recipe/58442/slow-cooker-italian-turkey/,Slow Cooker Italian Turkey,"['packet gravy', 'turkey breast', 'beef']"
https://www.allrecipes.com/recipe/229033/leek-bacon-and-pasta/,"Leek, Bacon, and Pasta ","['farfalle pasta', 'leek', 'parmesan', 'cream', 'cremini']"
https://www.allrecipes.com/recipe/230271/lighter-simple-lasagna-roll-ups/,Lighter Simple Lasagna Roll Ups,"['reduced ricotta cheese', 'tomato pasta', 'chive', 'cheddar cheese', 'turkey', 'egg', 'feta cheese', 'parmesan cheese', 'wheat noodle']"
https://www.allrecipes.com/recipe/228881/broccoli-pesto/,Broccoli Pesto,"['shaved parmesan cheese', 'broccoli', 'vegetable']"
https://www.allrecipes.com/recipe/213652/creamy-macaroni-with-asparagus-without-the-cream/,Creamy Macaroni with Asparagus Without the Cream,"['cheese', 'ditalini pasta']"
https://www.allrecipes.com/recipe/65986/no-crust-rice-pie/,No Crust Rice Pie,"['ricotta cheese', 'cook pudding', 'sugar', 'instant rice', 'milk', 'egg']"
https://www.allrecipes.com/recipe/268515/instant-pot-minestrone-soup/,Instant Pot® Minestrone Soup,"['cannellini', 'moon', 'parmesan cheese', 'turkey sausage casing', 'chicken soup base better than']"
https://www.allrecipes.com/recipe/212787/italian-christmas-bread-with-eggnog-glaze/,Italian Christmas Bread with Eggnog Glaze,"['instant yeast', 'egg', 'egg yolk', 'eggnog', 'sugar', 'hazelnut', 'sugar', 'bread flour']"
https://www.allrecipes.com/recipe/145914/lemon-string-beans/,Lemon String Beans,['lemon']
https://www.allrecipes.com/recipe/11872/fettuccini-alfredo-ii/,Fettuccini Alfredo II,"['nonfat evaporated milk', 'fettuccine pasta', 'parmesan cheese', 'nonfat milk', 'lowfat cream cheese']"
https://www.allrecipes.com/recipe/25306/primo-spaghetti-sauce/,Primo Spaghetti Sauce,"['spicy sausage', 'allspice', 'onion', 'mushroom', 'marjoram', 'sugar', 'sugar', 'wine', 'wine', 'tomato paste', 'tomato']"
https://www.allrecipes.com/recipe/21520/pasta-with-clam-sauce/,Pasta with Clam Sauce,"['chicken broth', 'cream', 'fettuccini pasta', 'flour', 'parmesan cheese', 'butter']"
https://www.allrecipes.com/recipe/214221/meatloaf-roll/,Meatloaf Roll,"['tomato', 'tomato', 'mozzarella cheese', 'beef chuck', 'onion', 'creole', 'sugar', 'bread', 'celery']"
https://www.allrecipes.com/recipe/11825/fresh-pasta/,Fresh Pasta,"['flour', 'egg']"
https://www.allrecipes.com/recipe/234908/italian-arborio-rice-pudding/,Italian (Arborio) Rice Pudding,"['lemon', 'arborio rice', 'sugar', 'butter']"
https://www.allrecipes.com/recipe/245056/lobster-risotto/,Lobster Risotto,"['arborio rice', 'cream', 'parmesan cheese', 'wine', 'lobster meat', 'butter', 'chicken broth']"
https://www.allrecipes.com/recipe/215783/zucchini-orzo/,Zucchini Orzo,"['onion', 'onion', 'orzo pasta', 'lemon']"
https://www.allrecipes.com/recipe/256946/buff-chick-buffalo-chicken-stromboli/,Buff Chick (Buffalo Chicken Stromboli),"['refrigerated pizza dough', 'cream cheese', 'chicken', 'blue cheese']"
https://www.allrecipes.com/recipe/257196/pizza-rustica/,Pizza Rustica,"['casing', 'ricotta cheese', 'parmesan cheese', 'pie', 'mozzarella cheese', 'egg']"
https://www.allrecipes.com/recipe/230570/my-meatball-lasagna/,My Meatball Lasagna,"['cheddar cheese soup', 'tomato paste', 'cheese', 'noodle', 'ricotta cheese', 'spaghetti', 'mozzarella cheese', 'mozzarella', 'butter', 'parmesan cheese', 'mozzarella cheese', 'beef', 'vegetable', 'egg', 'day old bread', 'cheese']"
https://www.allrecipes.com/recipe/235137/margherita-pepperoni-spinach-and-rice-stuffed-peppers/,Margherita® Pepperoni Spinach and Rice Stuffed Peppers,"['chicken broth', 'mozzarella', 'spinach', 'rice', 'preferably', 'thickly deli sandwich']"
https://www.allrecipes.com/recipe/13891/spaghetti-torte/,Spaghetti Torte,"['spaghetti', 'parmesan cheese', 'ricotta cheese', 'egg', 'fourth']"
https://www.allrecipes.com/recipe/219287/sweet-and-sour-meatballs-in-sauce/,Sweet and Sour Meatballs in Sauce,"['bread', 'beef', 'onion', 'tomato', 'egg', 'sugar', 'sugar', 'milk']"
https://www.allrecipes.com/recipe/47408/tammys-favorite-lasagna/,Tammy's  Favorite Lasagna,"['ricotta cheese', 'noodle', 'tomato', 'parmesan cheese', 'mozzarella', 'milk', 'margarine', 'tomato paste', 'beef', 'flour', 'vegetable']"
https://www.allrecipes.com/recipe/160473/quick-rocket-salad/,Quick Rocket Salad,"['alfalfa sprout', 'arugula']"
https://www.allrecipes.com/recipe/139478/fried-gorgonzola-olives/,Fried Gorgonzola Olives,"['jumbo', 'bread', 'milk', 'gorgonzola cheese', 'deep']"
https://www.allrecipes.com/recipe/238165/spinach-artichoke-and-carrot-white-lasagna/,"Spinach, Artichoke, and Carrot White Lasagna ","['bag spinach', 'artichoke', 'ricotta cheese', 'cream', 'carrot', 'mozzarella cheese', 'egg', 'milk', 'mozzarella cheese', 'parmesan cheese blend', 'noodle', 'mozzarella cheese', 'egg yolk', 'neufchatel cheese', 'butter', 'alfredo', 'ricotta', 'cover']"
https://www.allrecipes.com/recipe/234125/tomato-zucchini-soup/,Tomato Zucchini Soup,"['zucchini tomato', 'tomato soup', 'milk', 'swiss cheese']"
https://www.allrecipes.com/recipe/143467/spumoni-chocolate-chip-cookies/,Spumoni Chocolate Chip Cookies,"['bag semi chocolate chip', 'instant pistachio pudding', 'maraschino', 'pistachio', 'sugar', 'flour', 'egg', 'sugar']"
https://www.allrecipes.com/recipe/246811/riso-venere-ai-gamberetti-e-zucchini-venus-black-rice-with-prawns-and-zucchini/,Riso Venere ai Gamberetti e Zucchini (Venus Black Rice with Prawns and Zucchini),"['rice', 'wine', 'zucchini', 'prawn']"
https://www.allrecipes.com/recipe/8957/hunter-style-chicken/,Hunter Style Chicken,"['mushroom', 'wine']"
https://www.allrecipes.com/recipe/23629/marsala-marinade/,Marsala Marinade,['marsala wine']
https://www.allrecipes.com/recipe/77656/chicken-murphy-ii/,Chicken Murphy II,"['jalapeno', 'rotini pasta', 'wine', 'sausage', 'flour', 'parmesan cheese', 'chicken breast']"
https://www.allrecipes.com/recipe/24711/tofu-and-cheese-stuffed-shells/,Tofu and Cheese Stuffed Shells,"['jumbo pasta', 'tofu', 'mozzarella', 'egg', 'ricotta cheese', 'monterey jack cheese', 'carrot', 'tomato paste', 'zucchini', 'tomato', 'onion']"
https://www.allrecipes.com/recipe/229605/caprese-chicken/,Caprese Chicken,"['salad', 'chicken grill montreal chicken', 'mozzarella cheese', 'tomato', 'chicken breast']"
https://www.allrecipes.com/recipe/22729/spinach-lasagna-iii/,Spinach Lasagna III,"['mushroom', 'onion', 'parmesan cheese', 'egg', 'spinach', 'cheese', 'noodle', 'ricotta cheese', 'mozzarella cheese', 'tomato pasta']"
https://www.allrecipes.com/recipe/270468/meatball-casserole/,Meatball Casserole,"['refrigerated turkey', 'ricotta cheese', 'penne pasta', 'parmesan cheese', 'tomato paste', 'tomato pasta', 'mozzarella cheese']"
https://www.allrecipes.com/recipe/64641/scrumptious-salad/,Scrumptious Salad!,"['penne pasta', 'avocado', 'mango', 'pesto', 'tomato', 'parmesan cheese', 'spinach']"
https://www.allrecipes.com/recipe/8735/italian-chicken-bow-tie-pasta/,Italian Chicken Bow Tie Pasta,"['farfalle pasta', 'salad', 'chicken breast']"
https://www.allrecipes.com/recipe/256099/roman-style-gnocchi/,Roman-Style Gnocchi,"['semolina flour', 'cheese', 'egg yolk', 'cover', 'milk', 'butter']"
https://www.allrecipes.com/recipe/84737/tilapia-scaloppine/,Tilapia Scaloppine,"['tilapia fillet', 'button mushroom', 'wine', 'butter']"
https://www.allrecipes.com/recipe/14063/italian-stuffed-zucchini/,Italian Stuffed Zucchini,"['zucchini', 'spaghetti', 'mozzarella cheese', 'bread', 'parmesan cheese', 'burger crumbles']"
https://www.allrecipes.com/recipe/258015/3-cheese-tortilla-pizza/,3 Cheese Tortilla Pizza,"['tomato', 'parmesan cheese', 'mozzarella cheese', 'sharp cheddar cheese', 'flour tortilla', 'salami']"
https://www.allrecipes.com/recipe/14858/marinated-olives/,Marinated Olives,"['kalamata', 'distilled']"
https://www.allrecipes.com/recipe/27186/charlotte-alla-milanese/,Charlotte alla Milanese,"['jigger rum', 'lemon', 'wine', 'raisin', 'apple cored eighth', 'butter', 'cover']"
https://www.allrecipes.com/recipe/23717/best-lasagna/,Best Lasagna,"['noodle', 'mozzarella cheese', 'cheese', 'beef', 'spaghetti', 'ricotta cheese']"
https://www.allrecipes.com/recipe/74079/spicy-italian-deviled-eggs/,Spicy Italian Deviled Eggs,"['salad', 'spicy', 'mayonnaise', 'egg']"
https://www.allrecipes.com/recipe/234312/how-to-make-focaccia/,How To Make Focaccia,"['yeast', 'coarse', 'semolina flour', 'bread']"
